;part_id;test_id;Serie_id;trial_id;training;modif;position;forme;salience;error_rate;expert
79;12;xp_loc;1;79;1;local;3;ascendante;nul;0;0
80;12;xp_loc;1;80;1;localglobal;3;descendante;nul;0;0
81;12;xp_loc;1;81;1;global;1;ascendante;nul;0;0
82;12;xp_loc;1;82;1;local;1;descendante;nul;0;0
83;12;xp_loc;1;83;1;nul;1;descendante;incongruente;0;0
84;12;xp_loc;1;84;1;nul;1;descendante;congruente;0;0
85;12;xp_loc;1;85;1;global;3;ascendante;congruente;0;0
86;12;xp_loc;1;86;1;localglobal;3;descendante;incongruente;0;0
87;12;xp_loc;1;87;1;local;3;descendante;congruente;0;0
88;12;xp_loc;1;88;1;localglobal;1;ascendante;nul;0;0
89;12;xp_loc;1;89;1;global;1;descendante;congruente;0;0
90;12;xp_loc;1;90;1;nul;3;descendante;nul;0;0
91;12;xp_loc;1;91;1;global;3;descendante;congruente;0;0
92;12;xp_loc;1;92;1;local;3;ascendante;congruente;0;0
93;12;xp_loc;1;93;1;nul;3;descendante;nul;0;0
94;12;xp_loc;1;94;1;local;1;ascendante;congruente;0;0
95;12;xp_loc;1;95;1;nul;3;ascendante;congruente;0;0
96;12;xp_loc;1;96;1;nul;1;ascendante;nul;0;0
97;12;xp_loc;1;97;1;global;1;descendante;incongruente;0;0
2;10;xp_loc;2;2;1;nul;1;ascendante;nul;0;0
3;10;xp_loc;2;3;1;local;1;ascendante;incongruente;0;0
4;10;xp_loc;2;4;1;global;3;descendante;nul;100;0
5;10;xp_loc;2;5;1;nul;3;descendante;incongruente;0;0
6;10;xp_loc;2;6;1;localglobal;1;descendante;nul;100;0
7;10;xp_loc;2;7;1;nul;1;ascendante;congruente;0;0
8;10;xp_loc;2;8;1;localglobal;3;descendante;nul;0;0
9;10;xp_loc;2;9;1;localglobal;1;descendante;congruente;100;0
10;10;xp_loc;2;10;1;nul;3;descendante;nul;0;0
11;10;xp_loc;2;11;1;global;3;ascendante;incongruente;0;0
12;10;xp_loc;2;12;1;nul;3;ascendante;incongruente;0;0
13;10;xp_loc;2;13;1;local;3;descendante;nul;0;0
14;10;xp_loc;2;14;1;global;1;descendante;incongruente;0;0
15;10;xp_loc;2;15;1;global;1;descendante;incongruente;0;0
16;10;xp_loc;2;16;1;nul;1;ascendante;incongruente;0;0
17;10;xp_loc;2;17;1;nul;1;descendante;nul;0;0
18;10;xp_loc;2;18;1;local;1;descendante;congruente;0;0
19;10;xp_loc;2;19;1;localglobal;1;descendante;congruente;100;0
20;10;xp_loc;2;20;1;global;3;ascendante;congruente;0;0
21;10;xp_loc;2;21;1;global;1;descendante;nul;0;0
22;10;xp_loc;2;22;1;localglobal;3;ascendante;incongruente;0;0
23;10;xp_loc;2;23;1;nul;1;descendante;nul;0;0
24;10;xp_loc;2;24;1;nul;3;descendante;congruente;0;0
25;10;xp_loc;2;25;1;local;3;descendante;nul;0;0
26;10;xp_loc;2;26;1;global;3;ascendante;nul;0;0
27;10;xp_loc;2;27;1;local;3;descendante;congruente;0;0
28;10;xp_loc;2;28;1;local;1;ascendante;congruente;0;0
29;10;xp_loc;2;29;1;global;3;ascendante;incongruente;100;0
30;10;xp_loc;2;30;1;localglobal;3;ascendante;nul;0;0
31;10;xp_loc;2;31;1;global;1;ascendante;incongruente;100;0
32;10;xp_loc;2;32;1;local;3;ascendante;incongruente;0;0
33;10;xp_loc;2;33;1;localglobal;1;ascendante;incongruente;0;0
34;10;xp_loc;2;34;1;localglobal;3;ascendante;nul;0;0
35;10;xp_loc;2;35;1;nul;3;descendante;nul;0;0
36;10;xp_loc;2;36;1;nul;3;ascendante;congruente;0;0
37;10;xp_loc;2;37;1;localglobal;3;descendante;incongruente;0;0
38;10;xp_loc;2;38;1;local;1;ascendante;incongruente;0;0
39;10;xp_loc;2;39;1;local;3;ascendante;nul;0;0
40;10;xp_loc;2;40;1;localglobal;1;descendante;incongruente;100;0
41;10;xp_loc;2;41;1;global;1;descendante;congruente;0;0
42;10;xp_loc;2;42;1;nul;3;descendante;congruente;0;0
43;10;xp_loc;2;43;1;nul;3;ascendante;nul;0;0
44;10;xp_loc;2;44;1;localglobal;3;descendante;nul;0;0
45;10;xp_loc;2;45;1;nul;1;descendante;congruente;0;0
46;10;xp_loc;2;46;1;nul;3;ascendante;nul;0;0
47;10;xp_loc;2;47;1;global;1;ascendante;incongruente;100;0
48;10;xp_loc;2;48;1;localglobal;3;ascendante;congruente;100;0
49;10;xp_loc;2;49;1;nul;1;descendante;incongruente;0;0
50;10;xp_loc;2;50;1;localglobal;3;ascendante;incongruente;0;0
51;10;xp_loc;2;51;1;global;3;descendante;incongruente;0;0
52;10;xp_loc;2;52;1;global;3;descendante;incongruente;0;0
53;10;xp_loc;2;53;1;localglobal;3;ascendante;congruente;100;0
54;10;xp_loc;2;54;1;nul;1;descendante;incongruente;0;0
55;10;xp_loc;2;55;1;nul;3;ascendante;congruente;0;0
56;10;xp_loc;2;56;1;global;1;ascendante;congruente;0;0
57;10;xp_loc;2;57;1;nul;1;ascendante;incongruente;0;0
58;10;xp_loc;2;58;1;global;1;descendante;nul;0;0
59;10;xp_loc;2;59;1;local;3;ascendante;congruente;0;0
60;10;xp_loc;2;60;1;localglobal;1;ascendante;nul;100;0
61;10;xp_loc;2;61;1;global;3;descendante;nul;0;0
62;10;xp_loc;2;62;1;local;3;descendante;incongruente;0;0
63;10;xp_loc;2;63;1;global;1;descendante;congruente;0;0
64;10;xp_loc;2;64;1;global;3;ascendante;nul;0;0
65;10;xp_loc;2;65;1;local;3;ascendante;congruente;0;0
66;10;xp_loc;2;66;1;local;1;descendante;incongruente;0;0
67;10;xp_loc;2;67;1;localglobal;1;ascendante;nul;0;0
68;10;xp_loc;2;68;1;global;1;ascendante;nul;100;0
69;10;xp_loc;2;69;1;nul;3;descendante;incongruente;100;0
70;10;xp_loc;2;70;1;nul;1;ascendante;nul;0;0
71;10;xp_loc;2;71;1;local;3;ascendante;nul;0;0
72;10;xp_loc;2;72;1;local;1;descendante;incongruente;0;0
73;10;xp_loc;2;73;1;global;1;ascendante;nul;100;0
74;10;xp_loc;2;74;1;local;1;descendante;nul;0;0
75;10;xp_loc;2;75;1;localglobal;1;descendante;nul;0;0
76;10;xp_loc;2;76;1;global;1;ascendante;congruente;0;0
77;10;xp_loc;2;77;1;localglobal;1;ascendante;congruente;0;0
78;10;xp_loc;2;78;1;global;3;descendante;congruente;0;0
79;10;xp_loc;2;79;1;local;1;descendante;congruente;0;0
80;10;xp_loc;2;80;1;local;1;ascendante;congruente;0;0
81;10;xp_loc;2;81;1;localglobal;1;ascendante;congruente;0;0
82;10;xp_loc;2;82;1;local;3;descendante;congruente;0;0
83;10;xp_loc;2;83;1;local;3;descendante;incongruente;100;0
84;10;xp_loc;2;84;1;nul;3;ascendante;incongruente;0;0
85;10;xp_loc;2;85;1;nul;1;descendante;congruente;0;0
86;10;xp_loc;2;86;1;localglobal;3;descendante;incongruente;0;0
87;10;xp_loc;2;87;1;global;3;descendante;congruente;0;0
88;10;xp_loc;2;88;1;localglobal;3;descendante;congruente;0;0
89;10;xp_loc;2;89;1;local;3;ascendante;incongruente;100;0
90;10;xp_loc;2;90;1;global;3;ascendante;congruente;0;0
91;10;xp_loc;2;91;1;localglobal;1;ascendante;incongruente;0;0
92;10;xp_loc;2;92;1;local;1;ascendante;nul;0;0
93;10;xp_loc;2;93;1;localglobal;3;descendante;congruente;0;0
94;10;xp_loc;2;94;1;nul;1;ascendante;congruente;0;0
95;10;xp_loc;2;95;1;localglobal;1;descendante;incongruente;0;0
96;10;xp_loc;2;96;1;local;1;descendante;nul;0;0
97;10;xp_loc;2;97;1;local;1;ascendante;nul;0;0
2;10;xp_loc;5;2;1;nul;3;ascendante;nul;0;0
3;10;xp_loc;5;3;1;nul;3;ascendante;congruente;0;0
4;10;xp_loc;5;4;1;nul;1;ascendante;congruente;0;0
5;10;xp_loc;5;5;1;localglobal;1;descendante;congruente;100;0
6;10;xp_loc;5;6;1;global;3;descendante;nul;0;0
7;10;xp_loc;5;7;1;global;3;ascendante;nul;0;0
8;10;xp_loc;5;8;1;local;3;ascendante;nul;0;0
9;10;xp_loc;5;9;1;global;3;descendante;incongruente;0;0
10;10;xp_loc;5;10;1;localglobal;3;descendante;nul;0;0
11;10;xp_loc;5;11;1;localglobal;3;descendante;incongruente;0;0
12;10;xp_loc;5;12;1;localglobal;1;descendante;incongruente;100;0
13;10;xp_loc;5;13;1;global;3;descendante;congruente;0;0
14;10;xp_loc;5;14;1;local;3;descendante;incongruente;0;0
15;10;xp_loc;5;15;1;localglobal;3;ascendante;nul;0;0
16;10;xp_loc;5;16;1;global;1;descendante;nul;0;0
17;10;xp_loc;5;17;1;nul;3;descendante;incongruente;0;0
18;10;xp_loc;5;18;1;local;1;descendante;nul;0;0
19;10;xp_loc;5;19;1;nul;3;ascendante;nul;0;0
20;10;xp_loc;5;20;1;local;3;descendante;congruente;0;0
21;10;xp_loc;5;21;1;global;1;ascendante;nul;0;0
22;10;xp_loc;5;22;1;global;3;ascendante;incongruente;0;0
23;10;xp_loc;5;23;1;local;1;ascendante;incongruente;0;0
24;10;xp_loc;5;24;1;nul;1;descendante;nul;0;0
25;10;xp_loc;5;25;1;local;3;descendante;nul;0;0
26;10;xp_loc;5;26;1;nul;3;descendante;incongruente;0;0
27;10;xp_loc;5;27;1;local;1;descendante;nul;0;0
28;10;xp_loc;5;28;1;global;3;descendante;nul;0;0
29;10;xp_loc;5;29;1;global;3;descendante;incongruente;0;0
30;10;xp_loc;5;30;1;local;1;ascendante;incongruente;0;0
31;10;xp_loc;5;31;1;local;1;descendante;incongruente;0;0
32;10;xp_loc;5;32;1;nul;1;descendante;congruente;0;0
33;10;xp_loc;5;33;1;global;1;descendante;congruente;0;0
34;10;xp_loc;5;34;1;nul;3;descendante;nul;0;0
35;10;xp_loc;5;35;1;global;3;ascendante;congruente;0;0
36;10;xp_loc;5;36;1;local;3;ascendante;nul;0;0
37;10;xp_loc;5;37;1;local;1;ascendante;nul;0;0
38;10;xp_loc;5;38;1;global;3;ascendante;incongruente;0;0
39;10;xp_loc;5;39;1;localglobal;3;ascendante;incongruente;0;0
40;10;xp_loc;5;40;1;local;1;ascendante;congruente;0;0
41;10;xp_loc;5;41;1;localglobal;1;ascendante;incongruente;0;0
42;10;xp_loc;5;42;1;global;3;ascendante;nul;0;0
43;10;xp_loc;5;43;1;nul;3;ascendante;incongruente;0;0
44;10;xp_loc;5;44;1;nul;3;ascendante;congruente;0;0
45;10;xp_loc;5;45;1;local;1;ascendante;nul;0;0
46;10;xp_loc;5;46;1;localglobal;3;descendante;congruente;0;0
47;10;xp_loc;5;47;1;global;1;descendante;nul;0;0
48;10;xp_loc;5;48;1;localglobal;1;descendante;congruente;0;0
49;10;xp_loc;5;49;1;nul;3;descendante;congruente;0;0
50;10;xp_loc;5;50;1;global;1;ascendante;congruente;0;0
51;10;xp_loc;5;51;1;nul;3;descendante;nul;0;0
52;10;xp_loc;5;52;1;localglobal;1;descendante;incongruente;0;0
53;10;xp_loc;5;53;1;local;3;descendante;nul;0;0
54;10;xp_loc;5;54;1;localglobal;1;ascendante;nul;0;0
55;10;xp_loc;5;55;1;local;3;ascendante;incongruente;0;0
56;10;xp_loc;5;56;1;global;1;ascendante;incongruente;0;0
57;10;xp_loc;5;57;1;local;3;descendante;incongruente;0;0
58;10;xp_loc;5;58;1;localglobal;1;descendante;nul;0;0
59;10;xp_loc;5;59;1;global;1;ascendante;nul;0;0
60;10;xp_loc;5;60;1;localglobal;3;ascendante;nul;0;0
61;10;xp_loc;5;61;1;local;1;descendante;incongruente;0;0
62;10;xp_loc;5;62;1;localglobal;1;ascendante;congruente;100;0
63;10;xp_loc;5;63;1;global;1;descendante;incongruente;0;0
64;10;xp_loc;5;64;1;nul;3;ascendante;incongruente;0;0
65;10;xp_loc;5;65;1;local;3;ascendante;incongruente;0;0
66;10;xp_loc;5;66;1;nul;1;descendante;incongruente;0;0
67;10;xp_loc;5;67;1;nul;1;descendante;congruente;0;0
68;10;xp_loc;5;68;1;local;3;descendante;congruente;0;0
69;10;xp_loc;5;69;1;global;1;ascendante;incongruente;0;0
70;10;xp_loc;5;70;1;localglobal;3;descendante;incongruente;0;0
71;10;xp_loc;5;71;1;local;3;ascendante;congruente;0;0
72;10;xp_loc;5;72;1;nul;1;ascendante;incongruente;0;0
73;10;xp_loc;5;73;1;global;1;descendante;incongruente;0;0
74;10;xp_loc;5;74;1;global;1;ascendante;congruente;0;0
75;10;xp_loc;5;75;1;global;1;descendante;congruente;0;0
76;10;xp_loc;5;76;1;localglobal;1;descendante;nul;100;0
77;10;xp_loc;5;77;1;local;1;descendante;congruente;0;0
78;10;xp_loc;5;78;1;localglobal;3;ascendante;congruente;0;0
79;10;xp_loc;5;79;1;local;1;ascendante;congruente;0;0
80;10;xp_loc;5;80;1;global;3;ascendante;congruente;0;0
81;10;xp_loc;5;81;1;local;1;descendante;congruente;0;0
82;10;xp_loc;5;82;1;nul;3;descendante;congruente;0;0
83;10;xp_loc;5;83;1;localglobal;1;ascendante;nul;0;0
84;10;xp_loc;5;84;1;localglobal;1;ascendante;congruente;100;0
85;10;xp_loc;5;85;1;nul;1;ascendante;nul;0;0
86;10;xp_loc;5;86;1;nul;1;descendante;nul;0;0
87;10;xp_loc;5;87;1;nul;1;ascendante;incongruente;0;0
88;10;xp_loc;5;88;1;localglobal;3;ascendante;congruente;0;0
89;10;xp_loc;5;89;1;nul;1;descendante;incongruente;0;0
90;10;xp_loc;5;90;1;global;3;descendante;congruente;0;0
91;10;xp_loc;5;91;1;nul;1;ascendante;nul;0;0
92;10;xp_loc;5;92;1;localglobal;3;descendante;congruente;0;0
93;10;xp_loc;5;93;1;localglobal;3;descendante;nul;0;0
94;10;xp_loc;5;94;1;local;3;ascendante;congruente;0;0
95;10;xp_loc;5;95;1;localglobal;1;ascendante;incongruente;0;0
96;10;xp_loc;5;96;1;localglobal;3;ascendante;incongruente;0;0
97;10;xp_loc;5;97;1;nul;1;ascendante;congruente;0;0
2;5;xp_loc;1;2;1;local;3;ascendante;incongruente;0;0
3;5;xp_loc;1;3;1;localglobal;3;descendante;nul;0;0
4;5;xp_loc;1;4;1;nul;3;descendante;congruente;0;0
5;5;xp_loc;1;5;1;global;3;descendante;congruente;100;0
6;5;xp_loc;1;6;1;global;1;descendante;nul;100;0
7;5;xp_loc;1;7;1;nul;1;ascendante;congruente;0;0
8;5;xp_loc;1;8;1;local;3;ascendante;incongruente;100;0
9;5;xp_loc;1;9;1;nul;3;descendante;congruente;0;0
10;5;xp_loc;1;10;1;nul;1;descendante;nul;0;0
11;5;xp_loc;1;11;1;localglobal;3;descendante;congruente;0;0
12;5;xp_loc;1;12;1;nul;3;ascendante;congruente;0;0
13;5;xp_loc;1;13;1;localglobal;1;ascendante;nul;0;0
14;5;xp_loc;1;14;1;global;1;ascendante;nul;0;0
15;5;xp_loc;1;15;1;nul;1;ascendante;nul;0;0
16;5;xp_loc;1;16;1;local;1;ascendante;incongruente;100;0
17;5;xp_loc;1;17;1;nul;1;ascendante;incongruente;0;0
18;5;xp_loc;1;18;1;localglobal;1;descendante;congruente;100;0
19;5;xp_loc;1;19;1;nul;3;descendante;incongruente;0;0
20;5;xp_loc;1;20;1;localglobal;3;ascendante;nul;0;0
21;5;xp_loc;1;21;1;global;3;descendante;incongruente;0;0
22;5;xp_loc;1;22;1;localglobal;3;ascendante;nul;0;0
23;5;xp_loc;1;23;1;local;3;descendante;congruente;100;0
24;5;xp_loc;1;24;1;localglobal;3;descendante;incongruente;0;0
25;5;xp_loc;1;25;1;local;3;descendante;congruente;0;0
26;5;xp_loc;1;26;1;localglobal;1;ascendante;nul;0;0
27;5;xp_loc;1;27;1;local;3;ascendante;nul;0;0
28;5;xp_loc;1;28;1;nul;1;ascendante;nul;0;0
29;5;xp_loc;1;29;1;nul;3;ascendante;incongruente;0;0
30;5;xp_loc;1;30;1;localglobal;3;descendante;congruente;0;0
31;5;xp_loc;1;31;1;local;1;descendante;congruente;100;0
32;5;xp_loc;1;32;1;global;3;ascendante;nul;100;0
33;5;xp_loc;1;33;1;localglobal;1;ascendante;incongruente;100;0
34;5;xp_loc;1;34;1;local;1;ascendante;nul;100;0
35;5;xp_loc;1;35;1;global;3;ascendante;incongruente;100;0
36;5;xp_loc;1;36;1;local;1;ascendante;congruente;100;0
37;5;xp_loc;1;37;1;local;1;descendante;nul;100;0
38;5;xp_loc;1;38;1;nul;3;ascendante;congruente;100;0
39;5;xp_loc;1;39;1;global;3;descendante;nul;100;0
40;5;xp_loc;1;40;1;local;1;descendante;congruente;0;0
41;5;xp_loc;1;41;1;localglobal;1;descendante;congruente;100;0
42;5;xp_loc;1;42;1;local;3;ascendante;nul;0;0
43;5;xp_loc;1;43;1;nul;1;descendante;congruente;0;0
44;5;xp_loc;1;44;1;nul;1;descendante;nul;0;0
45;5;xp_loc;1;45;1;localglobal;3;descendante;nul;0;0
46;5;xp_loc;1;46;1;global;1;ascendante;congruente;0;0
47;5;xp_loc;1;47;1;localglobal;1;ascendante;congruente;100;0
48;5;xp_loc;1;48;1;local;3;descendante;incongruente;100;0
49;5;xp_loc;1;49;1;global;3;descendante;congruente;0;0
50;5;xp_loc;1;50;1;localglobal;3;ascendante;incongruente;0;0
51;5;xp_loc;1;51;1;global;3;ascendante;incongruente;100;0
52;5;xp_loc;1;52;1;global;3;descendante;incongruente;0;0
53;5;xp_loc;1;53;1;global;1;ascendante;incongruente;0;0
54;5;xp_loc;1;54;1;nul;1;ascendante;congruente;0;0
55;5;xp_loc;1;55;1;localglobal;3;descendante;incongruente;100;0
56;5;xp_loc;1;56;1;nul;3;ascendante;nul;0;0
57;5;xp_loc;1;57;1;localglobal;3;ascendante;congruente;0;0
58;5;xp_loc;1;58;1;global;3;ascendante;nul;100;0
59;5;xp_loc;1;59;1;localglobal;1;ascendante;incongruente;100;0
60;5;xp_loc;1;60;1;localglobal;1;descendante;nul;100;0
61;5;xp_loc;1;61;1;local;1;descendante;incongruente;100;0
62;5;xp_loc;1;62;1;localglobal;1;descendante;nul;0;0
63;5;xp_loc;1;63;1;global;3;ascendante;congruente;0;0
64;5;xp_loc;1;64;1;global;1;descendante;congruente;0;0
65;5;xp_loc;1;65;1;localglobal;1;descendante;incongruente;0;0
66;5;xp_loc;1;66;1;nul;1;descendante;congruente;0;0
67;5;xp_loc;1;67;1;localglobal;1;descendante;incongruente;100;0
68;5;xp_loc;1;68;1;nul;3;descendante;nul;0;0
69;5;xp_loc;1;69;1;nul;3;descendante;nul;0;0
70;5;xp_loc;1;70;1;global;1;descendante;congruente;0;0
71;5;xp_loc;1;71;1;local;1;ascendante;nul;100;0
72;5;xp_loc;1;72;1;localglobal;1;ascendante;congruente;0;0
73;5;xp_loc;1;73;1;global;3;ascendante;congruente;0;0
74;5;xp_loc;1;74;1;global;1;descendante;incongruente;0;0
75;5;xp_loc;1;75;1;local;3;ascendante;congruente;0;0
76;5;xp_loc;1;76;1;nul;3;ascendante;nul;0;0
77;5;xp_loc;1;77;1;nul;1;descendante;incongruente;100;0
78;5;xp_loc;1;78;1;global;1;ascendante;congruente;0;0
79;5;xp_loc;1;79;1;nul;3;ascendante;incongruente;0;0
80;5;xp_loc;1;80;1;local;3;descendante;incongruente;0;0
81;5;xp_loc;1;81;1;global;3;descendante;nul;0;0
82;5;xp_loc;1;82;1;local;3;descendante;nul;100;0
83;5;xp_loc;1;83;1;nul;3;descendante;incongruente;100;0
84;5;xp_loc;1;84;1;local;3;ascendante;congruente;100;0
85;5;xp_loc;1;85;1;local;1;ascendante;congruente;0;0
86;5;xp_loc;1;86;1;nul;1;ascendante;incongruente;0;0
87;5;xp_loc;1;87;1;local;3;descendante;nul;0;0
88;5;xp_loc;1;88;1;local;1;descendante;incongruente;0;0
89;5;xp_loc;1;89;1;localglobal;3;ascendante;incongruente;0;0
90;5;xp_loc;1;90;1;localglobal;3;ascendante;congruente;0;0
91;5;xp_loc;1;91;1;local;1;ascendante;incongruente;100;0
92;5;xp_loc;1;92;1;global;1;ascendante;nul;100;0
93;5;xp_loc;1;93;1;nul;1;descendante;incongruente;0;0
94;5;xp_loc;1;94;1;global;1;descendante;incongruente;0;0
95;5;xp_loc;1;95;1;global;1;ascendante;incongruente;0;0
96;5;xp_loc;1;96;1;local;1;descendante;nul;100;0
97;5;xp_loc;1;97;1;global;1;descendante;nul;100;0
2;1;xp_loc;5;2;1;nul;1;ascendante;nul;0;0
3;1;xp_loc;5;3;1;global;1;ascendante;congruente;0;0
4;1;xp_loc;5;4;1;global;3;ascendante;congruente;0;0
5;1;xp_loc;5;5;1;local;1;descendante;congruente;0;0
6;1;xp_loc;5;6;1;nul;3;descendante;incongruente;0;0
7;1;xp_loc;5;7;1;localglobal;3;ascendante;incongruente;0;0
8;1;xp_loc;5;8;1;localglobal;3;ascendante;congruente;0;0
9;1;xp_loc;5;9;1;localglobal;3;descendante;nul;0;0
10;1;xp_loc;5;10;1;nul;3;descendante;nul;0;0
11;1;xp_loc;5;11;1;global;1;descendante;incongruente;0;0
12;1;xp_loc;5;12;1;local;1;descendante;incongruente;0;0
13;1;xp_loc;5;13;1;global;1;descendante;nul;0;0
14;1;xp_loc;5;14;1;global;3;descendante;congruente;0;0
15;1;xp_loc;5;15;1;global;1;descendante;congruente;0;0
16;1;xp_loc;5;16;1;local;3;ascendante;nul;0;0
17;1;xp_loc;5;17;1;nul;3;descendante;congruente;0;0
18;1;xp_loc;5;18;1;global;1;ascendante;congruente;0;0
19;1;xp_loc;5;19;1;localglobal;3;ascendante;nul;0;0
20;1;xp_loc;5;20;1;nul;1;descendante;congruente;0;0
21;1;xp_loc;5;21;1;localglobal;3;descendante;nul;0;0
22;1;xp_loc;5;22;1;localglobal;3;ascendante;nul;0;0
23;1;xp_loc;5;23;1;local;1;ascendante;congruente;0;0
24;1;xp_loc;5;24;1;local;3;ascendante;congruente;0;0
25;1;xp_loc;5;25;1;localglobal;3;ascendante;congruente;0;0
26;1;xp_loc;5;26;1;nul;3;descendante;nul;0;0
27;1;xp_loc;5;27;1;localglobal;1;descendante;nul;0;0
28;1;xp_loc;5;28;1;local;3;descendante;nul;0;0
29;1;xp_loc;5;29;1;nul;1;ascendante;congruente;0;0
30;1;xp_loc;5;30;1;local;3;descendante;incongruente;0;0
31;1;xp_loc;5;31;1;local;1;ascendante;nul;0;0
32;1;xp_loc;5;32;1;nul;1;descendante;congruente;0;0
33;1;xp_loc;5;33;1;localglobal;3;descendante;incongruente;0;0
34;1;xp_loc;5;34;1;nul;3;ascendante;incongruente;0;0
35;1;xp_loc;5;35;1;local;1;descendante;nul;0;0
36;1;xp_loc;5;36;1;localglobal;1;descendante;incongruente;0;0
37;1;xp_loc;5;37;1;global;1;descendante;incongruente;0;0
38;1;xp_loc;5;38;1;nul;1;ascendante;incongruente;0;0
39;1;xp_loc;5;39;1;global;3;ascendante;nul;0;0
40;1;xp_loc;5;40;1;local;3;descendante;incongruente;0;0
41;1;xp_loc;5;41;1;localglobal;3;ascendante;incongruente;0;0
42;1;xp_loc;5;42;1;localglobal;3;descendante;congruente;0;0
43;1;xp_loc;5;43;1;local;1;descendante;congruente;100;0
44;1;xp_loc;5;44;1;local;1;descendante;nul;0;0
45;1;xp_loc;5;45;1;nul;3;ascendante;nul;0;0
46;1;xp_loc;5;46;1;nul;1;descendante;nul;0;0
47;1;xp_loc;5;47;1;global;1;ascendante;incongruente;100;0
48;1;xp_loc;5;48;1;localglobal;3;descendante;incongruente;0;0
49;1;xp_loc;5;49;1;nul;1;ascendante;congruente;0;0
50;1;xp_loc;5;50;1;localglobal;1;descendante;congruente;0;0
51;1;xp_loc;5;51;1;local;1;ascendante;nul;0;0
52;1;xp_loc;5;52;1;nul;1;descendante;incongruente;0;0
53;1;xp_loc;5;53;1;global;3;ascendante;incongruente;0;0
54;1;xp_loc;5;54;1;localglobal;1;descendante;incongruente;0;0
55;1;xp_loc;5;55;1;nul;3;ascendante;congruente;0;0
56;1;xp_loc;5;56;1;global;3;ascendante;incongruente;0;0
57;1;xp_loc;5;57;1;local;1;ascendante;congruente;0;0
58;1;xp_loc;5;58;1;global;1;descendante;nul;0;0
59;1;xp_loc;5;59;1;localglobal;1;descendante;nul;0;0
60;1;xp_loc;5;60;1;nul;1;descendante;incongruente;0;0
61;1;xp_loc;5;61;1;local;3;ascendante;nul;0;0
62;1;xp_loc;5;62;1;global;1;ascendante;nul;0;0
63;1;xp_loc;5;63;1;global;3;descendante;congruente;100;0
64;1;xp_loc;5;64;1;localglobal;1;ascendante;congruente;0;0
65;1;xp_loc;5;65;1;local;1;ascendante;incongruente;100;0
66;1;xp_loc;5;66;1;localglobal;1;descendante;congruente;0;0
67;1;xp_loc;5;67;1;global;1;ascendante;incongruente;0;0
68;1;xp_loc;5;68;1;nul;1;ascendante;incongruente;0;0
69;1;xp_loc;5;69;1;nul;3;ascendante;nul;0;0
70;1;xp_loc;5;70;1;local;1;descendante;incongruente;0;0
71;1;xp_loc;5;71;1;global;3;descendante;incongruente;0;0
72;1;xp_loc;5;72;1;local;3;descendante;nul;100;0
73;1;xp_loc;5;73;1;global;3;descendante;nul;0;0
74;1;xp_loc;5;74;1;localglobal;1;ascendante;incongruente;0;0
75;1;xp_loc;5;75;1;local;3;ascendante;incongruente;0;0
76;1;xp_loc;5;76;1;global;3;descendante;incongruente;100;0
77;1;xp_loc;5;77;1;localglobal;1;ascendante;congruente;0;0
78;1;xp_loc;5;78;1;nul;1;ascendante;nul;0;0
79;1;xp_loc;5;79;1;global;3;descendante;nul;0;0
80;1;xp_loc;5;80;1;local;1;ascendante;incongruente;0;0
81;1;xp_loc;5;81;1;local;3;descendante;congruente;100;0
82;1;xp_loc;5;82;1;global;3;ascendante;congruente;100;0
83;1;xp_loc;5;83;1;nul;3;descendante;incongruente;0;0
84;1;xp_loc;5;84;1;global;3;ascendante;nul;0;0
85;1;xp_loc;5;85;1;nul;3;descendante;congruente;0;0
86;1;xp_loc;5;86;1;local;3;ascendante;incongruente;0;0
87;1;xp_loc;5;87;1;nul;3;ascendante;incongruente;0;0
88;1;xp_loc;5;88;1;local;3;ascendante;congruente;0;0
89;1;xp_loc;5;89;1;localglobal;1;ascendante;nul;0;0
90;1;xp_loc;5;90;1;local;3;descendante;congruente;0;0
91;1;xp_loc;5;91;1;localglobal;3;descendante;congruente;100;0
92;1;xp_loc;5;92;1;localglobal;1;ascendante;incongruente;0;0
93;1;xp_loc;5;93;1;nul;1;descendante;nul;0;0
94;1;xp_loc;5;94;1;nul;3;ascendante;congruente;0;0
95;1;xp_loc;5;95;1;global;1;ascendante;nul;100;0
96;1;xp_loc;5;96;1;global;1;descendante;congruente;100;0
97;1;xp_loc;5;97;1;localglobal;1;ascendante;nul;0;0
2;10;xp_loc;4;2;1;global;3;descendante;incongruente;0;0
3;10;xp_loc;4;3;1;localglobal;1;ascendante;incongruente;0;0
4;10;xp_loc;4;4;1;nul;3;ascendante;incongruente;0;0
5;10;xp_loc;4;5;1;global;1;ascendante;congruente;0;0
6;10;xp_loc;4;6;1;local;1;ascendante;congruente;0;0
7;10;xp_loc;4;7;1;global;1;ascendante;incongruente;0;0
8;10;xp_loc;4;8;1;nul;1;descendante;nul;0;0
9;10;xp_loc;4;9;1;localglobal;3;descendante;incongruente;0;0
10;10;xp_loc;4;10;1;local;3;ascendante;incongruente;0;0
11;10;xp_loc;4;11;1;local;3;ascendante;incongruente;0;0
12;10;xp_loc;4;12;1;global;3;ascendante;incongruente;0;0
13;10;xp_loc;4;13;1;global;3;descendante;congruente;0;0
14;10;xp_loc;4;14;1;nul;3;descendante;congruente;0;0
